num_chars,num_words,num_special_chars,num_ticks,num_dashes,num_commas,num_pipes,num_equals,num_keywords,num_parens,avg_word_len,label
18,4,4,1,0,0,0,0,0,0,3.75,1.0
17,5,9,1,0,0,0,0,1,2,2.2,1.0
17,5,7,1,0,0,0,0,1,1,2.4,1.0
19,1,4,1,0,0,2,0,0,0,19.0,1.0
10,2,3,0,0,0,0,0,0,0,4.5,1.0
14,4,14,1,0,0,0,0,0,2,2.5,1.0
12,5,6,0,0,0,0,1,1,0,1.6,1.0
16,5,9,0,0,0,0,0,1,2,2.0,1.0
11,2,4,2,0,0,0,0,0,0,4.5,1.0
24,1,4,0,0,0,0,0,0,0,24.0,1.0
9,2,3,0,0,0,0,0,0,0,4.0,1.0
12,1,1,1,0,0,0,0,0,0,12.0,1.0
17,3,6,0,0,0,0,0,0,2,4.333333333333333,1.0
1,1,1,0,0,0,1,0,0,0,1.0,1.0
2,1,2,0,0,0,1,0,0,0,2.0,1.0
6,1,2,0,0,0,0,0,0,0,6.0,1.0
24,9,20,0,0,0,1,1,0,4,1.3333333333333333,1.0
28,1,8,0,0,0,0,0,0,0,28.0,1.0
31,9,20,0,0,0,1,1,0,4,2.111111111111111,1.0
35,1,8,0,0,0,0,0,0,0,35.0,1.0
3,1,3,0,0,0,0,0,0,1,1.0,1.0
23,9,14,4,0,0,0,2,2,0,1.6666666666666667,1.0
2,1,2,0,0,0,0,0,0,0,2.0,1.0
18,6,14,3,0,0,0,1,1,2,1.6666666666666667,1.0
45,9,19,6,0,0,4,0,0,0,4.111111111111111,1.0
37,8,16,0,0,1,0,0,0,4,3.375,1.0
32,3,10,2,2,0,0,0,0,0,10.0,1.0
32,8,13,0,2,0,0,0,1,3,3.0,1.0
71,21,47,0,1,3,2,0,0,12,2.0476190476190474,1.0
25,7,10,0,0,0,0,0,2,2,2.7142857142857144,1.0
24,5,8,0,2,0,0,0,0,2,4.0,1.0
54,8,15,0,0,0,0,0,0,2,5.625,1.0
11,5,7,0,0,0,0,1,1,0,1.2,1.0
28,8,12,0,0,0,0,0,2,3,2.5,1.0
17,3,3,0,0,0,0,0,0,0,5.0,1.0
50,12,26,0,0,1,0,0,1,6,2.6666666666666665,1.0
42,10,19,0,0,1,0,0,1,4,3.0,1.0
13,3,3,0,0,0,0,0,1,0,3.6666666666666665,1.0
12,5,8,0,2,0,0,1,1,0,1.4,1.0
12,4,8,3,0,0,0,1,1,0,2.0,1.0
10,4,6,0,0,0,0,1,1,0,1.25,1.0
17,3,3,0,0,0,0,0,0,0,4.666666666666667,1.0
30,8,15,1,0,0,0,1,2,3,2.5,1.0
49,11,26,0,0,1,0,0,1,6,2.8181818181818183,1.0
4,2,2,0,0,0,0,0,0,0,1.5,1.0
9,4,5,0,0,0,0,0,1,0,1.25,1.0
50,12,27,0,0,1,0,0,1,6,2.6666666666666665,1.0
39,5,17,2,2,0,0,0,0,2,6.2,1.0
56,8,22,0,0,8,0,0,0,3,6.125,1.0
25,7,9,0,0,0,0,0,2,2,2.7142857142857144,1.0
38,10,15,0,2,0,0,0,3,2,2.7,1.0
18,4,8,3,0,0,0,1,1,0,3.5,1.0
22,4,11,4,0,0,0,1,1,0,4.0,1.0
3,1,3,0,2,0,0,0,0,0,2.0,1.0
19,8,13,3,0,0,0,2,2,0,1.375,1.0
56,11,22,0,0,0,0,1,1,2,3.8181818181818183,1.0
48,5,14,2,2,0,0,0,0,0,8.8,1.0
8,1,2,0,0,0,0,0,0,0,8.0,1.0
29,7,11,0,2,0,0,0,1,2,3.2857142857142856,1.0
27,4,11,4,0,0,0,1,1,0,5.25,1.0
45,11,21,0,0,1,0,0,1,5,2.8181818181818183,1.0
56,11,21,0,0,0,0,1,1,2,3.909090909090909,1.0
40,6,18,2,2,0,0,0,0,2,5.333333333333333,1.0
21,6,11,0,0,0,0,0,1,2,2.5,1.0
63,13,31,0,0,4,0,1,1,5,3.4615384615384617,1.0
50,2,4,0,0,0,0,0,0,0,24.5,1.0
37,9,18,0,2,0,0,0,1,4,2.7777777777777777,1.0
23,3,19,0,0,0,0,1,0,0,7.0,1.0
29,4,8,0,2,0,0,0,2,0,6.25,1.0
16,4,8,0,0,0,0,0,1,2,2.5,1.0
50,5,12,2,0,0,0,0,0,0,9.2,1.0
42,10,18,0,0,1,0,0,1,4,3.0,1.0
10,4,8,3,0,0,0,1,1,0,1.5,1.0
18,1,3,0,0,0,2,0,0,0,18.0,1.0
28,6,10,0,2,0,0,0,1,2,3.6666666666666665,1.0
17,5,11,5,0,0,0,1,1,0,2.6,1.0
31,9,16,0,0,0,0,1,2,3,2.3333333333333335,1.0
34,6,14,4,0,0,0,0,1,2,4.333333333333333,1.0
55,13,23,1,0,0,0,1,0,2,3.230769230769231,1.0
51,7,18,2,0,4,0,0,2,2,6.285714285714286,1.0
31,7,13,0,2,0,0,0,1,3,3.2857142857142856,1.0
13,2,2,0,0,0,0,0,2,0,5.5,1.0
24,6,9,0,0,0,0,0,2,2,3.0,1.0
42,4,8,0,2,0,0,0,2,0,9.5,1.0
21,6,6,0,0,0,0,0,2,0,2.5,1.0
27,7,12,1,0,0,0,1,2,2,2.7142857142857144,1.0
9,3,6,1,2,0,0,0,1,0,2.0,1.0
11,5,7,0,0,0,0,1,1,0,1.4,1.0
15,6,10,0,2,0,0,1,1,0,1.6666666666666667,1.0
15,4,7,0,2,0,0,1,0,0,2.75,1.0
44,10,21,0,0,1,0,0,1,5,3.0,1.0
31,8,11,0,0,0,0,0,2,2,2.875,1.0
31,3,9,2,2,0,0,0,0,0,9.666666666666666,1.0
16,4,9,4,0,0,0,0,1,0,3.0,1.0
16,4,6,0,0,0,0,0,1,1,2.75,1.0
41,9,18,0,0,1,0,0,1,4,3.2222222222222223,1.0
35,5,13,2,2,0,0,0,0,1,6.2,1.0
16,3,8,0,2,0,0,1,0,0,4.0,1.0
31,7,10,0,2,0,0,1,0,0,3.4285714285714284,1.0
26,3,5,0,0,0,0,0,0,0,8.0,1.0
36,10,21,0,0,0,0,1,2,4,2.2,1.0
32,8,14,0,2,0,0,0,1,3,3.0,1.0
34,4,14,6,0,0,0,1,1,0,7.0,1.0
14,6,8,0,2,0,0,1,1,0,1.5,1.0
29,7,10,0,2,0,0,0,1,2,3.2857142857142856,1.0
36,8,18,0,2,0,0,0,1,4,3.0,1.0
36,10,22,6,0,0,0,0,0,2,2.5,1.0
4,1,3,1,0,0,2,0,0,0,4.0,1.0
33,9,17,0,0,0,0,0,2,4,2.3333333333333335,1.0
53,10,18,0,0,0,0,1,3,1,4.0,1.0
34,4,12,2,2,0,0,0,0,1,7.5,1.0
45,11,22,0,0,1,0,0,1,5,2.8181818181818183,1.0
13,2,2,0,0,0,0,0,0,0,5.5,1.0
35,9,20,1,0,0,0,1,2,4,2.3333333333333335,1.0
17,7,11,0,0,0,0,2,2,0,1.4285714285714286,1.0
33,8,15,0,2,0,0,0,2,2,3.0,1.0
51,10,17,0,0,0,0,1,4,0,3.9,1.0
15,4,11,4,2,0,0,1,1,0,2.75,1.0
37,9,19,0,2,0,0,0,1,4,2.7777777777777777,1.0
7,2,4,0,0,0,0,0,1,0,2.5,1.0
149,14,26,0,0,0,0,1,1,4,9.357142857142858,1.0
104,14,26,0,0,0,0,1,1,4,6.142857142857143,1.0
109,11,19,0,0,0,0,0,0,4,8.727272727272727,1.0
90,14,26,0,0,0,0,1,1,4,5.142857142857143,1.0
40,7,8,0,0,0,0,0,0,0,4.571428571428571,0.0
100,15,20,0,0,3,0,0,0,0,5.666666666666667,0.0
63,12,14,0,0,2,0,0,0,0,4.25,0.0
137,19,26,0,1,2,0,0,0,0,6.2105263157894735,0.0
64,9,9,0,0,0,0,0,0,0,6.111111111111111,0.0
56,9,10,0,0,1,0,0,0,0,5.222222222222222,0.0
47,7,7,0,0,0,0,0,0,0,5.714285714285714,0.0
66,11,14,0,0,2,0,0,0,0,5.0,0.0
137,20,24,0,0,2,0,0,0,0,5.85,0.0
120,18,23,0,0,5,0,0,0,0,5.666666666666667,0.0
94,15,16,0,0,1,0,0,0,0,5.266666666666667,0.0
42,6,7,0,0,1,0,0,0,0,6.0,0.0
89,13,14,0,0,0,0,0,0,0,5.846153846153846,0.0
41,7,7,0,0,0,0,0,0,0,4.857142857142857,0.0
92,12,13,0,1,0,0,0,0,0,6.666666666666667,0.0
118,17,20,0,1,2,0,0,0,0,5.9411764705882355,0.0
218,31,38,0,0,3,0,0,0,0,6.032258064516129,0.0
56,10,12,0,0,2,0,0,0,0,4.6,0.0
87,14,18,0,0,4,0,0,0,0,5.214285714285714,0.0
53,6,6,0,0,0,0,0,0,0,7.833333333333333,0.0
58,10,11,0,0,1,0,0,0,0,4.8,0.0
61,9,10,0,0,1,0,0,0,0,5.777777777777778,0.0
101,14,16,0,0,2,0,0,0,0,6.214285714285714,0.0
83,15,17,0,0,1,0,0,0,0,4.533333333333333,0.0
23,3,3,0,0,0,0,0,0,0,6.666666666666667,0.0
63,9,12,0,0,1,0,0,0,0,6.0,0.0
48,7,8,0,0,0,0,0,0,0,5.857142857142857,0.0
84,10,12,0,0,2,0,0,0,0,7.4,0.0
150,19,23,0,0,4,0,0,0,0,6.894736842105263,0.0
196,24,32,0,0,7,0,0,0,0,7.166666666666667,0.0
188,26,32,0,0,5,0,0,0,0,6.230769230769231,0.0
64,9,12,0,0,3,0,0,0,0,6.111111111111111,0.0
94,15,17,0,0,1,0,0,0,0,5.266666666666667,0.0
107,17,19,0,0,2,0,0,0,0,5.294117647058823,0.0
38,7,8,0,0,1,0,0,0,0,4.428571428571429,0.0
50,7,8,0,0,0,0,0,0,0,6.142857142857143,0.0
36,5,5,0,0,0,0,0,0,0,6.2,0.0
53,8,10,0,0,2,0,0,0,0,5.625,0.0
114,17,19,0,0,2,0,0,0,0,5.705882352941177,0.0
196,26,38,0,0,11,0,0,0,0,6.538461538461538,0.0
77,9,12,0,0,2,0,0,0,0,7.555555555555555,0.0
30,6,7,0,0,0,0,0,0,0,4.0,0.0
45,7,9,0,0,2,0,0,0,0,5.428571428571429,0.0
116,16,19,0,0,3,0,0,0,0,6.25,0.0
17,3,3,0,0,0,0,0,0,0,4.666666666666667,0.0
150,18,26,0,0,7,0,0,0,0,7.333333333333333,0.0
106,17,21,0,0,4,0,0,1,0,5.235294117647059,0.0
56,7,7,0,0,0,0,0,0,0,7.0,0.0
111,13,17,0,1,3,0,0,0,0,7.538461538461538,0.0
30,4,4,0,0,0,0,0,0,0,6.5,0.0
23,2,3,0,1,0,0,0,0,0,10.5,0.0
43,6,7,0,0,1,0,0,0,0,6.166666666666667,0.0
35,5,5,0,0,0,0,0,0,0,6.0,0.0
82,12,13,0,0,1,0,0,0,0,5.833333333333333,0.0
39,5,6,0,0,1,0,0,0,0,6.8,0.0
103,16,17,0,0,1,0,0,0,0,5.4375,0.0
113,18,24,0,0,4,0,0,0,0,5.277777777777778,0.0
57,11,15,0,0,2,0,0,0,0,4.181818181818182,0.0
21,4,4,0,0,0,0,0,0,0,4.25,0.0
71,10,12,0,0,1,0,0,0,0,6.1,0.0
66,10,11,0,0,1,0,0,0,0,5.6,0.0
82,11,12,0,0,1,0,0,0,0,6.454545454545454,0.0
56,7,8,0,1,0,0,0,0,0,7.0,0.0
48,9,10,0,0,1,0,0,0,0,4.333333333333333,0.0
307,44,57,0,2,5,0,0,0,0,5.9772727272727275,0.0
25,5,5,0,0,0,0,0,0,0,4.0,0.0
66,9,10,0,0,1,0,0,0,0,6.444444444444445,0.0
40,8,10,0,0,1,0,0,0,0,4.0,0.0
75,10,10,0,0,0,0,0,0,0,6.5,0.0
51,9,10,0,0,1,0,0,0,0,4.666666666666667,0.0
38,6,8,0,1,1,0,0,0,0,5.333333333333333,0.0
63,10,11,0,0,1,0,0,0,0,5.3,0.0
43,8,8,0,0,0,0,0,0,0,4.375,0.0
79,13,18,0,1,4,0,0,0,0,5.076923076923077,0.0
108,19,25,0,0,5,0,0,0,0,4.684210526315789,0.0
318,46,57,0,1,2,0,0,0,0,5.913043478260869,0.0
53,7,9,0,0,2,0,0,0,0,6.571428571428571,0.0
18,3,3,0,0,0,0,0,0,0,5.0,0.0
105,15,18,0,1,2,0,0,0,0,6.0,0.0
84,13,15,0,0,1,0,0,0,0,5.461538461538462,0.0
21,4,5,0,0,1,0,0,0,0,4.25,0.0
63,9,11,0,0,2,0,0,0,0,6.0,0.0
39,7,8,0,0,1,0,0,0,0,4.571428571428571,0.0
54,9,10,0,0,1,0,0,0,0,5.0,0.0
69,10,10,0,0,0,0,0,0,0,5.9,0.0
49,8,8,0,0,0,0,0,0,0,5.125,0.0
91,14,16,0,0,2,0,0,0,0,5.5,0.0
100,13,15,0,0,2,0,0,0,0,6.6923076923076925,0.0
54,10,11,0,0,1,0,0,0,0,4.4,0.0
128,19,22,0,0,0,0,0,0,0,5.7368421052631575,0.0
63,9,10,0,0,1,0,0,0,0,6.0,0.0
41,6,6,0,0,0,0,0,0,0,5.833333333333333,0.0
178,26,32,0,1,4,0,0,1,0,5.846153846153846,0.0
46,7,9,0,0,2,0,0,0,0,5.571428571428571,0.0
27,6,7,0,0,1,0,0,0,0,3.5,0.0
34,5,6,0,0,1,0,0,0,0,5.8,0.0
52,7,9,0,1,0,0,0,0,0,6.428571428571429,0.0
71,10,10,0,0,0,0,0,0,0,6.1,0.0
249,38,48,0,0,6,0,0,0,0,5.552631578947368,0.0
80,11,13,0,0,2,0,0,0,0,6.2727272727272725,0.0
73,9,11,0,0,2,0,0,0,0,7.111111111111111,0.0
29,5,5,0,0,0,0,0,0,0,4.8,0.0
85,16,19,0,0,2,0,0,0,0,4.3125,0.0
58,8,9,0,1,0,0,0,0,0,6.25,0.0
78,12,13,0,0,1,0,0,0,0,5.5,0.0
168,24,27,0,0,2,0,0,0,0,6.0,0.0
112,14,17,0,0,3,0,0,0,0,7.0,0.0
42,5,5,0,0,0,0,0,0,0,7.4,0.0
47,8,8,0,0,0,0,0,0,0,4.875,0.0
60,8,10,0,1,0,0,0,0,0,6.5,0.0
172,26,31,0,0,4,0,0,2,0,5.615384615384615,0.0
51,6,6,0,0,0,0,0,0,0,7.5,0.0
66,11,11,0,0,0,0,0,0,0,5.0,0.0
57,7,8,0,0,1,0,0,0,0,7.142857142857143,0.0
195,26,29,0,0,3,0,0,0,0,6.5,0.0
136,20,24,0,1,2,0,0,0,0,5.8,0.0
268,40,49,0,1,4,0,0,0,0,5.7,0.0
119,18,21,0,0,2,0,0,0,0,5.611111111111111,0.0
44,7,9,0,0,2,0,0,0,0,5.285714285714286,0.0
91,11,12,0,0,1,0,0,0,0,7.2727272727272725,0.0
46,7,7,0,0,0,0,0,0,0,5.571428571428571,0.0
32,6,6,0,0,0,0,0,0,0,4.333333333333333,0.0
117,17,22,0,3,2,0,0,0,0,5.882352941176471,0.0
32,5,8,0,0,1,0,0,0,0,5.4,0.0
151,21,32,0,0,9,0,0,0,0,6.238095238095238,0.0
86,11,12,0,0,1,0,0,0,0,6.818181818181818,0.0
99,14,19,0,0,3,0,0,1,0,6.071428571428571,0.0
177,28,36,0,1,7,0,0,0,0,5.321428571428571,0.0
40,7,7,0,0,0,0,0,0,0,4.714285714285714,0.0
65,10,10,0,0,0,0,0,0,0,5.5,0.0
12,3,3,0,0,0,0,0,0,0,3.0,0.0
24,3,3,0,0,0,0,0,0,0,7.0,0.0
92,14,15,0,0,1,0,0,0,0,5.571428571428571,0.0
62,8,9,0,0,1,0,0,0,0,6.75,0.0
54,8,10,0,0,2,0,0,0,0,5.75,0.0
66,9,10,0,0,1,0,0,0,0,6.333333333333333,0.0
24,4,4,0,0,0,0,0,0,0,5.0,0.0
59,7,8,0,0,1,0,0,0,0,7.428571428571429,0.0
60,8,9,0,0,1,0,0,0,0,6.5,0.0
33,4,4,0,0,0,0,0,0,0,7.25,0.0
44,7,8,0,0,1,0,0,0,0,5.285714285714286,0.0
25,3,3,0,0,0,0,0,0,0,7.333333333333333,0.0
77,15,18,0,1,2,0,0,0,0,4.133333333333334,0.0
19,4,5,0,0,1,0,0,0,0,3.75,0.0
37,5,6,0,0,1,0,0,0,0,6.4,0.0
31,4,4,0,0,0,0,0,0,0,6.75,0.0
42,7,7,0,0,0,0,0,0,0,5.0,0.0
111,15,17,0,0,1,0,0,0,0,6.4,0.0
39,6,6,0,0,0,0,0,0,0,5.5,0.0
34,5,5,0,0,0,0,0,0,0,5.8,0.0
84,11,16,0,0,2,0,0,0,0,6.636363636363637,0.0
29,4,4,0,0,0,0,0,0,0,6.25,0.0
25,4,4,0,0,0,0,0,0,0,5.25,0.0
25,4,6,0,2,0,0,0,0,0,5.25,0.0
126,17,23,0,1,5,0,0,0,0,6.411764705882353,0.0
43,5,5,0,0,0,0,0,0,0,7.6,0.0
29,6,6,0,0,0,0,0,0,0,3.8333333333333335,0.0
41,9,10,0,0,0,0,0,0,0,3.5555555555555554,0.0
62,12,14,0,0,2,0,0,0,0,4.166666666666667,0.0
227,32,39,0,0,6,0,0,0,0,6.09375,0.0
17,3,4,0,0,1,0,0,0,0,4.666666666666667,0.0
29,5,7,0,0,2,0,0,0,0,4.8,0.0
64,9,11,0,0,2,0,0,0,0,6.111111111111111,0.0
69,9,12,0,0,2,0,0,0,0,6.666666666666667,0.0
55,8,9,0,0,1,0,0,0,0,5.875,0.0
143,21,26,0,0,2,0,0,0,0,5.809523809523809,0.0
37,7,8,0,0,1,0,0,0,0,4.285714285714286,0.0
79,11,13,0,0,2,0,0,0,0,6.181818181818182,0.0
148,18,29,0,0,6,0,0,0,0,7.222222222222222,0.0
91,12,14,0,0,1,0,0,0,0,6.583333333333333,0.0
72,8,8,0,0,0,0,0,0,0,8.0,0.0
87,10,11,0,0,1,0,0,0,0,7.7,0.0
202,21,24,0,0,3,0,0,0,0,8.619047619047619,0.0
63,8,9,0,0,1,0,0,0,0,6.875,0.0
155,18,23,0,2,2,0,0,0,1,7.611111111111111,0.0
23,4,7,0,0,2,0,0,0,1,5.0,0.0
203,26,29,0,0,1,0,0,0,2,6.8076923076923075,0.0
129,14,14,0,0,0,0,0,0,0,8.214285714285714,0.0
142,20,24,0,0,1,0,0,0,3,6.1,0.0
21,5,6,0,0,1,0,0,0,0,3.4,0.0
50,8,13,0,0,3,0,0,0,1,5.375,0.0
156,21,23,0,1,0,0,0,0,1,6.428571428571429,0.0
7,2,3,0,0,1,0,0,0,1,3.0,0.0
101,10,13,0,1,2,0,0,0,0,9.1,0.0
130,18,25,0,1,4,0,0,0,2,6.222222222222222,0.0
116,15,16,0,0,0,0,0,0,1,6.733333333333333,0.0
19,5,6,0,0,1,0,0,0,0,3.0,0.0
114,13,16,0,1,2,0,0,0,0,7.769230769230769,0.0
197,24,26,0,0,2,0,0,0,0,7.208333333333333,0.0
120,13,15,0,1,1,0,0,0,0,8.23076923076923,0.0
159,19,22,0,2,1,0,0,0,0,7.368421052631579,0.0
85,10,10,0,0,0,0,0,0,0,7.5,0.0
132,14,15,0,0,1,0,0,0,0,8.428571428571429,0.0
67,9,9,0,0,0,0,0,0,0,6.444444444444445,0.0
157,19,22,0,0,3,0,0,0,0,7.2631578947368425,0.0
84,11,11,0,0,0,0,0,0,0,6.636363636363637,0.0
106,14,19,0,0,1,0,0,0,4,6.571428571428571,0.0
83,11,13,0,0,0,0,0,0,2,6.545454545454546,0.0
152,21,26,0,0,1,0,0,0,4,6.238095238095238,0.0
97,11,15,0,0,2,0,0,0,2,7.818181818181818,0.0
161,19,20,0,0,1,0,0,0,0,7.473684210526316,0.0
73,10,11,0,0,1,0,0,0,0,6.3,0.0
54,9,9,0,0,0,0,0,0,0,5.0,0.0
90,11,12,0,1,0,0,0,0,0,7.181818181818182,0.0
69,10,11,0,0,0,0,0,0,0,5.9,0.0
60,7,7,0,0,0,0,0,0,0,7.571428571428571,0.0
79,10,10,0,0,0,0,0,0,0,6.9,0.0
43,7,7,0,0,0,0,0,0,0,5.142857142857143,0.0
162,18,18,0,0,0,0,0,0,0,8.0,0.0
48,7,7,0,0,0,0,0,0,0,5.857142857142857,0.0
59,9,15,0,0,2,0,0,0,4,5.555555555555555,0.0
18,4,7,0,0,1,0,0,0,2,3.5,0.0
63,8,13,0,0,2,0,0,0,3,6.875,0.0
39,6,10,0,1,2,0,0,0,2,5.666666666666667,0.0
114,16,20,0,0,2,0,0,0,3,6.1875,0.0
68,10,14,0,1,1,0,0,0,2,5.8,0.0
38,5,7,0,0,0,0,0,0,2,6.6,0.0
90,11,12,0,0,1,0,0,0,0,7.181818181818182,0.0
14,3,3,0,0,0,0,0,0,0,3.6666666666666665,0.0
173,18,23,0,1,0,0,0,0,4,8.61111111111111,0.0
103,14,16,0,0,0,0,0,0,2,6.357142857142857,0.0
73,9,9,0,0,0,0,0,0,0,7.111111111111111,0.0
99,12,13,0,0,1,0,0,0,0,7.25,0.0
107,11,13,0,0,2,0,0,0,0,8.727272727272727,0.0
90,12,16,0,2,0,0,0,0,2,6.5,0.0
107,12,15,0,1,0,0,0,0,2,7.916666666666667,0.0
103,13,15,0,1,1,0,0,0,0,6.923076923076923,0.0
114,14,15,0,0,1,0,0,0,0,7.142857142857143,0.0
109,13,14,0,0,1,0,0,0,0,7.384615384615385,0.0
145,14,17,0,2,1,0,0,0,0,9.357142857142858,0.0
163,20,27,0,3,2,0,0,0,1,7.15,0.0
46,8,13,0,0,3,0,0,0,1,4.875,0.0
153,17,23,0,2,2,0,0,0,2,8.0,0.0
76,10,12,0,1,0,0,0,0,1,6.6,0.0
27,5,8,0,0,2,0,0,0,1,4.6,0.0
246,32,36,0,0,2,0,0,0,1,6.6875,0.0
101,13,14,0,1,0,0,0,0,0,6.769230769230769,0.0
3,1,2,0,0,0,0,0,0,1,2.0,0.0
53,7,8,0,1,0,0,0,0,0,6.571428571428571,0.0
68,9,9,0,0,0,0,0,0,0,6.555555555555555,0.0
101,16,17,0,0,0,0,0,0,0,5.25,0.0
50,9,12,0,0,2,0,0,0,0,4.444444444444445,0.0
55,7,10,0,2,0,0,0,0,0,6.714285714285714,0.0
73,10,12,0,0,1,0,0,0,0,6.2,0.0
145,23,35,0,0,3,0,0,0,2,5.260869565217392,0.0
45,7,11,0,2,1,0,0,0,0,5.285714285714286,0.0
72,11,18,0,0,0,0,0,0,0,5.454545454545454,0.0
31,5,6,0,0,0,0,0,0,0,5.0,0.0
27,5,6,0,0,0,0,0,0,0,4.2,0.0
191,28,34,0,2,1,0,0,0,0,5.785714285714286,0.0
203,30,34,0,2,1,0,0,0,0,5.733333333333333,0.0
104,18,21,0,0,1,0,0,0,2,4.777777777777778,0.0
1,1,0,0,0,0,0,0,0,0,1.0,0.0
40,5,7,0,1,0,0,0,0,0,6.8,0.0
156,20,26,0,4,1,0,0,0,0,6.75,0.0
149,23,31,0,3,0,0,0,0,0,5.434782608695652,0.0
103,18,23,0,0,0,0,0,0,0,4.666666666666667,0.0
94,14,17,0,2,0,0,0,0,0,5.642857142857143,0.0
74,10,11,0,0,0,0,0,0,0,6.3,0.0
96,15,18,0,0,2,0,0,0,0,5.333333333333333,0.0
296,43,57,0,2,2,0,0,0,0,5.8604651162790695,0.0
69,11,13,0,0,1,0,0,0,0,5.181818181818182,0.0
169,28,36,0,4,4,0,0,0,0,5.035714285714286,0.0
24,3,4,0,0,0,0,0,0,0,6.666666666666667,0.0
48,7,8,0,1,0,0,0,0,0,5.857142857142857,0.0
22,5,5,0,0,1,0,0,0,0,3.6,0.0
19,2,3,0,0,0,0,0,0,0,8.0,0.0
111,17,23,0,0,1,0,0,0,0,5.470588235294118,0.0
103,15,16,0,0,0,0,0,1,0,5.8,0.0
126,15,18,0,0,0,0,0,0,0,7.333333333333333,0.0
65,10,11,0,0,0,0,0,0,0,5.4,0.0
142,20,26,0,0,1,0,0,0,0,6.05,0.0
47,7,10,0,0,0,0,0,0,0,5.571428571428571,0.0
39,6,7,0,0,0,0,0,0,0,5.333333333333333,0.0
76,11,13,0,0,1,0,0,0,0,5.818181818181818,0.0
121,19,22,0,1,1,0,0,0,0,5.368421052631579,0.0
18,2,3,0,0,0,0,0,0,0,7.5,0.0
80,13,15,0,0,1,0,0,0,0,5.076923076923077,0.0
153,22,28,0,4,1,0,0,0,0,5.909090909090909,0.0
103,13,18,0,2,0,0,0,0,0,6.846153846153846,0.0
53,8,10,0,1,0,0,0,0,0,5.5,0.0
145,22,31,0,0,2,0,0,0,0,5.545454545454546,0.0
144,23,29,0,3,2,0,0,0,0,5.217391304347826,0.0
202,31,39,0,0,3,0,0,0,0,5.483870967741935,0.0
70,9,10,0,0,0,0,0,0,0,6.666666666666667,0.0
77,10,12,0,1,0,0,0,0,0,6.6,0.0
106,14,18,0,2,1,0,0,0,0,6.5,0.0
45,7,9,0,1,0,0,0,0,0,5.285714285714286,0.0
92,13,15,0,0,1,0,0,0,0,6.0,0.0
128,21,24,0,0,2,0,0,0,0,5.0476190476190474,0.0
108,14,16,0,1,0,0,0,0,0,6.642857142857143,0.0
75,11,13,0,0,1,0,0,0,0,5.7272727272727275,0.0
90,11,16,0,0,0,0,0,0,0,7.090909090909091,0.0
112,14,19,0,0,0,0,0,0,0,6.928571428571429,0.0
93,14,15,0,0,0,0,0,0,0,5.571428571428571,0.0
111,17,19,0,0,1,0,0,0,0,5.470588235294118,0.0
83,11,14,0,0,1,0,0,0,0,6.454545454545454,0.0
129,15,21,0,4,1,0,0,0,0,7.533333333333333,0.0
65,11,12,0,0,0,0,0,0,0,4.818181818181818,0.0
85,15,19,0,1,0,0,0,0,0,4.6,0.0
120,17,19,0,0,1,0,0,1,0,6.0,0.0
154,21,25,0,1,1,0,0,0,2,6.333333333333333,0.0
99,14,16,0,0,1,0,0,0,0,6.0,0.0
61,8,10,0,0,1,0,0,0,0,6.5,0.0
122,16,21,0,4,0,0,0,0,0,6.5625,0.0
115,18,20,0,0,1,0,0,0,0,5.333333333333333,0.0
50,6,7,0,0,0,0,0,0,0,7.166666666666667,0.0
49,6,7,0,0,0,0,0,0,0,7.0,0.0
50,8,9,0,0,0,0,0,0,0,5.125,0.0
331,53,54,0,0,0,0,0,0,0,5.226415094339623,0.0
128,18,20,0,1,0,0,0,0,0,6.055555555555555,0.0
163,28,35,0,0,6,0,0,0,0,4.785714285714286,0.0
114,15,16,0,0,0,0,0,0,0,6.533333333333333,0.0
81,13,16,0,1,2,0,0,0,0,5.230769230769231,0.0
114,17,18,0,0,0,0,0,0,0,5.647058823529412,0.0
88,11,15,0,0,0,0,0,0,0,6.909090909090909,0.0
47,9,11,0,1,0,0,0,0,0,4.111111111111111,0.0
39,7,9,0,1,0,0,0,0,0,4.428571428571429,0.0
10,2,3,0,0,0,0,0,0,0,3.5,0.0
32,4,5,0,0,0,0,0,0,0,6.75,0.0
23,3,5,0,1,0,0,0,0,0,6.333333333333333,0.0
35,5,6,0,0,0,0,0,0,0,5.8,0.0
78,11,15,0,0,0,0,0,0,0,6.0,0.0
52,7,10,0,0,0,0,0,0,0,6.285714285714286,0.0
60,8,10,0,1,0,0,0,0,0,6.375,0.0
80,13,20,0,0,3,0,0,0,0,5.076923076923077,0.0
36,6,9,0,0,0,0,0,0,0,4.833333333333333,0.0
26,5,6,0,0,0,0,0,0,0,4.0,0.0
63,9,10,0,0,0,0,0,0,0,5.888888888888889,0.0
26,3,4,0,0,0,0,0,0,0,7.333333333333333,0.0
18,3,4,0,0,0,0,0,0,0,4.666666666666667,0.0
52,7,8,0,0,0,0,0,0,0,6.285714285714286,0.0
68,12,18,0,0,2,0,0,0,0,4.583333333333333,0.0
35,4,7,0,0,0,0,0,0,0,7.5,0.0
19,3,6,0,0,0,0,0,0,0,5.0,0.0
223,30,35,0,0,1,0,0,0,0,6.4,0.0
149,21,28,0,0,1,0,0,0,0,6.0476190476190474,0.0
